timestamp,location-long,location-lat,individual-local-identifier,year,month,season
2019-07-17 18:56:00,-79.87446,72.86624,OORO,2019,7,Summer
2019-07-18 16:36:00,-79.86475,72.86263,OORO,2019,7,Summer
2019-07-19 15:52:00,-79.88627,72.87105,OORO,2019,7,Summer
2019-07-20 15:32:00,-79.84611,72.86188,OORO,2019,7,Summer
2019-07-21 16:43:00,-79.89042,72.86391,OORO,2019,7,Summer
2019-07-22 15:21:00,-79.94051,72.87698,OORO,2019,7,Summer
2019-07-23 16:13:00,-80.0266,72.89832,OORO,2019,7,Summer
2019-07-24 15:49:00,-79.9155,72.87586,OORO,2019,7,Summer
2019-07-25 16:08:00,-79.92945,72.872,OORO,2019,7,Summer
2019-07-26 15:06:00,-79.91121,72.8642,OORO,2019,7,Summer
2019-07-27 16:02:00,-79.92141,72.8798,OORO,2019,7,Summer
2019-07-28 14:08:00,-79.89522,72.8669,OORO,2019,7,Summer
2019-07-29 15:38:00,-79.82338,72.8643,OORO,2019,7,Summer
2019-07-30 16:06:00,-79.99604,72.87207,OORO,2019,7,Summer
2019-07-31 16:54:00,-79.76911,72.96311,OORO,2019,7,Summer
2019-08-01 15:06:00,-79.55053,73.02698,OORO,2019,8,Summer
2019-08-02 16:32:00,-79.73133,73.12758,OORO,2019,8,Summer
2019-08-03 16:23:00,-79.54225,72.97886,OORO,2019,8,Summer
2019-08-04 16:03:00,-78.9404,72.79541,OORO,2019,8,Summer
2019-08-05 14:46:00,-78.90813,72.86469,OORO,2019,8,Summer
2019-08-06 17:01:00,-79.09413,72.81006,OORO,2019,8,Summer
2019-08-07 14:19:00,-79.09972,72.79533,OORO,2019,8,Summer
2019-08-08 15:24:00,-78.92159,72.92823,OORO,2019,8,Summer
2019-08-09 15:10:00,-79.00285,72.95781,OORO,2019,8,Summer
2019-08-10 16:40:00,-78.40864,72.89881,OORO,2019,8,Summer
2019-08-11 14:51:00,-78.90986,72.98501,OORO,2019,8,Summer
2019-08-12 14:36:00,-79.0828,72.98691,OORO,2019,8,Summer
2019-08-13 15:26:00,-78.98549,72.98842,OORO,2019,8,Summer
2019-08-14 14:16:00,-79.86991,73.10295,OORO,2019,8,Summer
2019-08-15 15:35:00,-79.76415,73.23594,OORO,2019,8,Summer
2019-08-16 15:52:00,-80.36373,73.35791,OORO,2019,8,Summer
2019-08-17 15:50:00,-80.50232,73.35402,OORO,2019,8,Summer
2019-08-18 16:12:00,-80.1234,73.30107,OORO,2019,8,Summer
2019-08-19 16:50:00,-80.25313,73.27881,OORO,2019,8,Summer
2019-08-20 14:50:00,-80.80995,73.37908,OORO,2019,8,Summer
2019-08-21 14:25:00,-80.87933,73.4051,OORO,2019,8,Summer
2019-08-22 16:29:00,-80.78332,73.38363,OORO,2019,8,Summer
2019-08-23 16:09:00,-80.84683,73.3878,OORO,2019,8,Summer
2019-08-24 15:49:00,-80.7318,73.39824,OORO,2019,8,Summer
2019-08-25 15:51:00,-80.71461,73.39949,OORO,2019,8,Summer
2019-08-26 16:54:00,-80.40973,73.34628,OORO,2019,8,Summer
2019-08-27 14:47:00,-80.12828,73.28291,OORO,2019,8,Summer
2019-08-28 16:06:00,-79.4375,73.07422,OORO,2019,8,Summer
2019-08-29 16:45:00,-79.4182,72.98088,OORO,2019,8,Summer
2019-08-30 14:29:00,-79.2136,72.89146,OORO,2019,8,Summer
2019-08-31 14:21:00,-79.49024,73.00217,OORO,2019,8,Summer
2019-09-01 15:45:00,-79.7525,72.92593,OORO,2019,9,Fall
2019-09-02 16:02:00,-79.52983,72.82234,OORO,2019,9,Fall
2019-09-03 14:59:00,-79.50741,73.00982,OORO,2019,9,Fall
2019-09-04 16:19:00,-80.28296,73.30078,OORO,2019,9,Fall
2019-09-05 15:02:00,-80.73123,73.57205,OORO,2019,9,Fall
2019-09-06 17:01:00,-80.31285,73.73493,OORO,2019,9,Fall
2019-09-07 14:15:00,-80.39105,73.7463,OORO,2019,9,Fall
2019-09-08 15:37:00,-80.56603,73.75549,OORO,2019,9,Fall
2019-09-09 15:15:00,-80.55595,73.4163,OORO,2019,9,Fall
2019-09-10 15:39:00,-79.50982,73.04026,OORO,2019,9,Fall
2019-09-11 14:37:00,-78.99899,72.96058,OORO,2019,9,Fall
2019-09-12 16:53:00,-78.10447,73.00402,OORO,2019,9,Fall
2019-09-13 15:36:00,-78.16303,72.98251,OORO,2019,9,Fall
2019-09-14 16:38:00,-77.70266,73.3174,OORO,2019,9,Fall
2019-09-15 14:57:00,-77.49022,73.55449,OORO,2019,9,Fall
2019-09-16 14:54:00,-78.51189,73.66597,OORO,2019,9,Fall
2019-09-17 15:50:00,-79.52492,73.63236,OORO,2019,9,Fall
2019-09-18 15:51:00,-80.4192,73.79848,OORO,2019,9,Fall
2019-09-19 16:48:00,-80.70542,73.70452,OORO,2019,9,Fall
2019-09-20 15:52:00,-80.64935,73.39098,OORO,2019,9,Fall
2019-09-21 15:12:00,-79.5746,73.08194,OORO,2019,9,Fall
2019-09-22 15:04:00,-78.98169,72.84872,OORO,2019,9,Fall
2019-09-23 16:56:00,-80.09141,73.27918,OORO,2019,9,Fall
2019-09-24 14:38:00,-80.85626,73.55569,OORO,2019,9,Fall
2019-09-25 16:24:00,-80.8711,73.59096,OORO,2019,9,Fall
2019-09-26 14:21:00,-80.31929,73.74712,OORO,2019,9,Fall
2019-09-27 15:05:00,-79.59465,73.65317,OORO,2019,9,Fall
2019-09-28 15:21:00,-79.68998,73.67527,OORO,2019,9,Fall
2019-09-29 15:45:00,-79.58655,73.66187,OORO,2019,9,Fall
2019-09-30 16:23:00,-78.71763,73.66012,OORO,2019,9,Fall
2019-10-01 15:18:00,-77.39139,73.54708,OORO,2019,10,Fall
2019-10-02 16:45:00,-77.20915,73.51413,OORO,2019,10,Fall
2019-10-03 14:40:00,-76.97878,73.35118,OORO,2019,10,Fall
2019-10-04 14:18:00,-76.99663,73.35194,OORO,2019,10,Fall
2019-10-05 14:11:00,-77.02551,73.36625,OORO,2019,10,Fall
2019-10-06 16:57:00,-76.96253,73.33624,OORO,2019,10,Fall
2019-10-07 15:36:00,-77.33921,73.52199,OORO,2019,10,Fall
2019-10-08 16:54:00,-78.6986,73.65806,OORO,2019,10,Fall
2019-10-09 16:42:00,-80.12838,73.69646,OORO,2019,10,Fall
2019-10-10 16:16:00,-80.79895,73.6569,OORO,2019,10,Fall
2019-10-11 16:56:00,-80.26686,73.26012,OORO,2019,10,Fall
2019-10-12 15:35:00,-79.66299,72.78796,OORO,2019,10,Fall
2019-10-13 15:11:00,-79.38925,72.74529,OORO,2019,10,Fall
2019-10-14 14:52:00,-79.24321,72.75994,OORO,2019,10,Fall
2019-10-15 14:15:00,-79.33851,72.74324,OORO,2019,10,Fall
2019-10-16 15:20:00,-78.18931,72.89773,OORO,2019,10,Fall
2019-10-17 14:54:00,-78.81276,72.81148,OORO,2019,10,Fall
2019-10-18 15:07:00,-80.18124,73.04664,OORO,2019,10,Fall
2019-10-19 14:47:00,-80.39626,73.24761,OORO,2019,10,Fall
2019-10-20 15:28:00,-80.43459,73.25874,OORO,2019,10,Fall
2019-10-21 14:24:00,-80.85469,73.5464,OORO,2019,10,Fall
2019-10-22 15:57:00,-80.45885,73.76543,OORO,2019,10,Fall
2019-10-23 14:23:00,-79.86402,73.69571,OORO,2019,10,Fall
2019-10-24 15:30:00,-78.97338,73.63246,OORO,2019,10,Fall
2019-10-25 16:56:00,-78.39539,73.65935,OORO,2019,10,Fall
2019-10-26 15:43:00,-78.06521,73.65106,OORO,2019,10,Fall
2019-10-27 14:43:00,-78.42012,73.65823,OORO,2019,10,Fall
2019-10-28 14:42:00,-78.76668,73.66472,OORO,2019,10,Fall
2019-10-29 15:38:00,-78.39447,73.66177,OORO,2019,10,Fall
2019-10-30 14:40:00,-78.39326,73.65569,OORO,2019,10,Fall
2019-10-31 15:39:00,-78.45315,73.66499,OORO,2019,10,Fall
2019-11-01 15:13:00,-78.37806,73.65219,OORO,2019,11,Fall
2019-11-02 16:39:00,-78.32529,73.64297,OORO,2019,11,Fall
2019-11-03 15:37:00,-78.49032,73.6587,OORO,2019,11,Fall
2019-11-04 16:56:00,-77.43415,73.54796,OORO,2019,11,Fall
2019-11-05 14:55:00,-77.20224,73.5015,OORO,2019,11,Fall
2019-11-06 14:59:00,-77.19558,73.50154,OORO,2019,11,Fall
2019-11-07 16:11:00,-77.18733,73.49734,OORO,2019,11,Fall
2019-11-08 16:49:00,-77.18264,73.4939,OORO,2019,11,Fall
2019-11-10 14:49:00,-76.5683,73.57515,OORO,2019,11,Fall
2019-11-11 16:06:00,-75.79945,73.4505,OORO,2019,11,Fall
2019-11-12 15:27:00,-75.27358,73.3174,OORO,2019,11,Fall
2019-11-13 16:13:00,-75.1496,73.2384,OORO,2019,11,Fall
2019-11-14 15:10:00,-75.27983,73.07498,OORO,2019,11,Fall
2019-11-15 14:39:00,-75.3299,72.96352,OORO,2019,11,Fall
2019-11-16 16:10:00,-74.83091,72.87997,OORO,2019,11,Fall
2019-11-17 15:54:00,-74.37613,72.92314,OORO,2019,11,Fall
2019-11-18 14:27:00,-74.32878,72.92484,OORO,2019,11,Fall
2019-11-19 14:07:00,-74.30142,72.94381,OORO,2019,11,Fall
2019-11-20 16:28:00,-73.65904,72.99236,OORO,2019,11,Fall
2019-11-21 16:43:00,-73.68471,73.06911,OORO,2019,11,Fall
2019-11-22 14:45:00,-73.7612,73.16911,OORO,2019,11,Fall
2019-11-23 15:25:00,-73.80504,73.23192,OORO,2019,11,Fall
2019-11-24 14:33:00,-73.91945,73.32519,OORO,2019,11,Fall
2019-11-25 14:43:00,-73.637,73.32608,OORO,2019,11,Fall
2019-11-26 16:41:00,-73.69814,73.40347,OORO,2019,11,Fall
2019-11-27 14:42:00,-72.54533,73.58531,OORO,2019,11,Fall
2019-11-28 15:21:00,-72.18496,73.40942,OORO,2019,11,Fall
2019-11-29 15:11:00,-71.90494,73.34024,OORO,2019,11,Fall
2019-11-30 16:57:00,-71.96047,73.49798,OORO,2019,11,Fall
2019-12-01 16:48:00,-71.75429,73.28289,OORO,2019,12,Winter
2019-12-02 16:37:00,-72.19544,72.60688,OORO,2019,12,Winter
2019-12-03 15:11:00,-72.11485,71.85392,OORO,2019,12,Winter
2019-12-04 16:27:00,-71.91226,71.78544,OORO,2019,12,Winter
2019-12-05 15:14:00,-71.91948,71.78949,OORO,2019,12,Winter
2019-12-06 15:33:00,-71.60188,71.77432,OORO,2019,12,Winter
2019-12-07 14:33:00,-71.4348,71.76259,OORO,2019,12,Winter
2019-12-08 15:51:00,-71.24996,71.73691,OORO,2019,12,Winter
2019-12-09 16:39:00,-71.2563,71.74378,OORO,2019,12,Winter
2019-12-10 15:10:00,-71.07577,71.69941,OORO,2019,12,Winter
2019-12-11 14:49:00,-70.702,71.55344,OORO,2019,12,Winter
2019-12-12 16:04:00,-70.16195,71.36358,OORO,2019,12,Winter
2019-12-13 14:20:00,-69.79112,71.27283,OORO,2019,12,Winter
2019-12-14 16:28:00,-69.43845,71.19481,OORO,2019,12,Winter
2019-12-15 15:26:00,-69.29484,71.19842,OORO,2019,12,Winter
2019-12-16 16:55:00,-69.21839,71.01124,OORO,2019,12,Winter
2019-12-17 14:25:00,-69.07399,71.12817,OORO,2019,12,Winter
2019-12-18 16:32:00,-69.29029,71.21003,OORO,2019,12,Winter
2019-12-19 16:38:00,-69.5105,71.06776,OORO,2019,12,Winter
2019-12-20 16:22:00,-68.8942,70.94846,OORO,2019,12,Winter
2019-12-21 15:57:00,-68.80869,70.85717,OORO,2019,12,Winter
2019-12-22 15:45:00,-68.55429,70.90159,OORO,2019,12,Winter
2019-12-23 16:40:00,-68.25027,71.12696,OORO,2019,12,Winter
2019-12-24 16:20:00,-68.16831,71.13345,OORO,2019,12,Winter
2019-12-25 16:52:00,-68.12775,71.13787,OORO,2019,12,Winter
2019-12-26 16:57:00,-68.07492,71.11952,OORO,2019,12,Winter
2019-12-27 15:55:00,-68.03133,71.07027,OORO,2019,12,Winter
2019-12-28 16:41:00,-68.065,70.78924,OORO,2019,12,Winter
2019-12-29 16:54:00,-67.80537,70.60183,OORO,2019,12,Winter
2019-12-30 16:32:00,-67.61858,70.5622,OORO,2019,12,Winter
2019-12-31 16:11:00,-67.37053,70.82195,OORO,2019,12,Winter
2020-01-01 14:42:00,-67.17883,70.77243,OORO,2020,1,Winter
2020-01-02 16:54:00,-67.70134,70.38174,OORO,2020,1,Winter
2020-01-03 16:52:00,-67.50947,70.31675,OORO,2020,1,Winter
2020-01-04 14:49:00,-67.42352,70.27888,OORO,2020,1,Winter
2020-01-05 16:51:00,-67.40211,70.2121,OORO,2020,1,Winter
2020-01-06 16:54:00,-66.72764,70.34135,OORO,2020,1,Winter
2020-01-07 14:35:00,-66.54934,70.14662,OORO,2020,1,Winter
2020-01-08 16:04:00,-66.30634,70.038,OORO,2020,1,Winter
2020-01-09 14:44:00,-66.40777,69.93023,OORO,2020,1,Winter
2020-01-10 17:02:00,-66.06349,69.84547,OORO,2020,1,Winter
2020-01-11 16:49:00,-65.82321,69.74032,OORO,2020,1,Winter
2020-01-12 16:53:00,-65.64686,69.62789,OORO,2020,1,Winter
2020-01-13 16:15:00,-65.81653,69.64034,OORO,2020,1,Winter
2020-01-14 14:40:00,-65.31221,69.45512,OORO,2020,1,Winter
2020-01-15 14:20:00,-65.42789,69.26973,OORO,2020,1,Winter
2020-01-16 16:46:00,-65.40472,69.10294,OORO,2020,1,Winter
2020-01-17 16:56:00,-65.27106,69.04685,OORO,2020,1,Winter
2020-01-18 16:37:00,-65.10847,68.84203,OORO,2020,1,Winter
2020-01-19 14:34:00,-64.96337,68.77857,OORO,2020,1,Winter
2020-01-20 16:47:00,-64.79637,68.67281,OORO,2020,1,Winter
2020-01-21 16:20:00,-64.50727,68.56067,OORO,2020,1,Winter
2020-01-22 16:51:00,-64.19807,68.61873,OORO,2020,1,Winter
2020-01-23 16:33:00,-64.04162,68.4094,OORO,2020,1,Winter
2020-01-24 14:33:00,-63.71219,68.34297,OORO,2020,1,Winter
2020-01-25 14:12:00,-63.3483,68.18434,OORO,2020,1,Winter
2020-01-26 14:10:00,-63.04946,68.06579,OORO,2020,1,Winter
2020-01-27 16:50:00,-62.71708,67.92561,OORO,2020,1,Winter
2020-01-28 14:47:00,-62.262,67.77685,OORO,2020,1,Winter
2020-01-29 16:58:00,-61.97372,67.61268,OORO,2020,1,Winter
2020-01-30 15:14:00,-61.95038,67.4279,OORO,2020,1,Winter
2020-01-31 16:37:00,-61.62661,67.43486,OORO,2020,1,Winter
2020-02-01 15:06:00,-61.551,67.34885,OORO,2020,2,Winter
2020-02-02 16:23:00,-61.13884,67.20049,OORO,2020,2,Winter
2020-02-03 16:03:00,-60.78404,66.93119,OORO,2020,2,Winter
2020-02-04 15:43:00,-60.58745,66.49077,OORO,2020,2,Winter
2020-02-05 15:05:00,-60.69117,66.061,OORO,2020,2,Winter
2020-02-06 14:32:00,-60.90733,65.81173,OORO,2020,2,Winter
2020-02-07 15:13:00,-60.93163,65.66512,OORO,2020,2,Winter
2020-02-08 16:01:00,-60.92931,65.56111,OORO,2020,2,Winter
2020-02-09 15:36:00,-61.30742,65.57821,OORO,2020,2,Winter
2020-02-10 14:54:00,-61.32422,65.23591,OORO,2020,2,Winter
2020-02-11 16:36:00,-61.01649,65.30047,OORO,2020,2,Winter
2020-02-12 14:38:00,-61.83381,65.13133,OORO,2020,2,Winter
2020-02-13 15:57:00,-63.03062,65.02099,OORO,2020,2,Winter
2020-02-14 15:33:00,-62.82978,64.6882,OORO,2020,2,Winter
2020-02-15 15:16:00,-62.30068,64.05653,OORO,2020,2,Winter
2020-02-16 14:54:00,-61.83638,64.23525,OORO,2020,2,Winter
2020-02-17 14:33:00,-62.52448,64.44505,OORO,2020,2,Winter
2020-02-18 16:20:00,-63.0549,64.72084,OORO,2020,2,Winter
2020-02-19 15:09:00,-63.58255,64.28372,OORO,2020,2,Winter
2020-02-20 16:01:00,-63.58472,63.96822,OORO,2020,2,Winter
2020-02-21 16:35:00,-63.48437,63.51647,OORO,2020,2,Winter
2020-02-22 15:39:00,-62.50081,63.55252,OORO,2020,2,Winter
2020-02-23 15:48:00,-62.12556,63.62024,OORO,2020,2,Winter
2020-02-24 15:02:00,-62.62072,63.71892,OORO,2020,2,Winter
2020-02-25 15:07:00,-63.97017,63.75027,OORO,2020,2,Winter
2020-02-26 14:52:00,-63.2387,64.08908,OORO,2020,2,Winter
2020-02-27 14:24:00,-63.12569,64.21965,OORO,2020,2,Winter
2020-02-28 15:46:00,-62.01765,64.24863,OORO,2020,2,Winter
2020-02-29 15:00:00,-61.22228,63.82696,OORO,2020,2,Winter
2020-03-01 15:45:00,-62.57716,63.34304,OORO,2020,3,Spring
2020-03-02 15:31:00,-62.81853,63.21825,OORO,2020,3,Spring
2020-03-03 14:24:00,-62.80849,63.05681,OORO,2020,3,Spring
2020-03-04 15:14:00,-62.90235,63.01802,OORO,2020,3,Spring
2020-03-05 16:35:00,-63.09945,62.93302,OORO,2020,3,Spring
2020-03-06 15:02:00,-63.38385,62.6829,OORO,2020,3,Spring
2020-03-07 15:56:00,-63.39013,62.5468,OORO,2020,3,Spring
2020-03-08 14:17:00,-63.97896,62.76118,OORO,2020,3,Spring
2020-03-10 15:18:00,-64.16734,62.74885,OORO,2020,3,Spring
2020-03-11 15:23:00,-63.81854,63.40764,OORO,2020,3,Spring
2020-03-12 15:49:00,-63.38115,63.93802,OORO,2020,3,Spring
2020-03-13 15:34:00,-64.3199,64.31504,OORO,2020,3,Spring
2020-03-14 14:55:00,-64.75625,64.29437,OORO,2020,3,Spring
2020-03-15 16:53:00,-64.78607,64.30566,OORO,2020,3,Spring
2020-03-16 16:35:00,-64.91273,64.36258,OORO,2020,3,Spring
2020-03-17 16:12:00,-64.89135,64.57776,OORO,2020,3,Spring
2020-03-18 15:52:00,-65.47101,64.83244,OORO,2020,3,Spring
2020-03-19 16:47:00,-65.45822,64.79718,OORO,2020,3,Spring
2020-03-20 15:12:00,-65.38337,64.7802,OORO,2020,3,Spring
2020-03-21 15:12:00,-64.29607,64.73381,OORO,2020,3,Spring
2020-03-22 15:02:00,-64.90667,64.31318,OORO,2020,3,Spring
2020-03-23 17:01:00,-64.13966,64.19785,OORO,2020,3,Spring
2020-03-24 15:28:00,-64.08027,64.16233,OORO,2020,3,Spring
2020-03-25 14:40:00,-64.01783,63.80286,OORO,2020,3,Spring
2020-03-26 15:53:00,-63.36402,63.3413,OORO,2020,3,Spring
2020-03-27 15:28:00,-63.06383,63.33008,OORO,2020,3,Spring
2020-03-28 14:13:00,-62.8074,63.05523,OORO,2020,3,Spring
2020-03-29 14:59:00,-63.30448,62.70053,OORO,2020,3,Spring
2020-03-30 15:06:00,-63.80851,62.82754,OORO,2020,3,Spring
2020-03-31 14:42:00,-63.60339,62.82201,OORO,2020,3,Spring
2020-04-01 15:40:00,-63.59574,62.57558,OORO,2020,4,Spring
2020-04-02 16:56:00,-64.01483,62.42321,OORO,2020,4,Spring
2020-04-03 14:52:00,-64.18663,62.31027,OORO,2020,4,Spring
2020-04-04 15:01:00,-64.11966,62.44145,OORO,2020,4,Spring
2020-04-05 14:14:00,-64.03912,62.52614,OORO,2020,4,Spring
2020-04-06 14:20:00,-64.90549,62.85396,OORO,2020,4,Spring
2020-04-07 16:52:00,-65.42496,62.73476,OORO,2020,4,Spring
2020-04-08 16:42:00,-65.90264,62.78173,OORO,2020,4,Spring
2020-04-09 14:29:00,-66.09989,62.84261,OORO,2020,4,Spring
2020-04-10 14:14:00,-66.08511,62.80704,OORO,2020,4,Spring
2020-04-11 15:33:00,-65.83123,62.71429,OORO,2020,4,Spring
2020-04-12 15:57:00,-65.94906,62.26913,OORO,2020,4,Spring
2020-04-13 15:17:00,-65.62396,62.40366,OORO,2020,4,Spring
2020-04-14 14:26:00,-65.31512,62.66458,OORO,2020,4,Spring
2020-04-15 16:59:00,-65.32483,62.66251,OORO,2020,4,Spring
2020-04-16 14:16:00,-65.34285,62.66652,OORO,2020,4,Spring
2020-04-17 15:31:00,-65.1878,62.85131,OORO,2020,4,Spring
2020-04-18 14:25:00,-64.77948,62.97597,OORO,2020,4,Spring
2020-04-19 14:22:00,-64.64754,62.86661,OORO,2020,4,Spring
2020-04-20 14:30:00,-64.58149,62.87302,OORO,2020,4,Spring
2020-04-21 15:21:00,-64.57354,62.8814,OORO,2020,4,Spring
2020-04-22 15:32:00,-64.58724,62.87423,OORO,2020,4,Spring
2020-04-23 15:10:00,-64.58122,62.88431,OORO,2020,4,Spring
2020-04-24 16:29:00,-64.66129,62.82889,OORO,2020,4,Spring
2020-04-25 16:09:00,-64.66312,62.83866,OORO,2020,4,Spring
2020-04-26 15:24:00,-64.55428,62.88074,OORO,2020,4,Spring
2020-04-27 14:58:00,-64.65043,62.83151,OORO,2020,4,Spring
2020-04-28 16:45:00,-64.60648,62.82483,OORO,2020,4,Spring
2020-04-29 14:14:00,-64.67253,62.82606,OORO,2020,4,Spring
2020-04-30 15:40:00,-65.30656,62.94554,OORO,2020,4,Spring
2020-05-01 15:31:00,-66.22252,63.19107,OORO,2020,5,Spring
2020-05-02 17:03:00,-67.24383,63.64343,OORO,2020,5,Spring
2020-05-03 15:02:00,-67.87179,63.91375,OORO,2020,5,Spring
2020-05-04 16:20:00,-68.0889,63.94073,OORO,2020,5,Spring
2020-05-05 15:59:00,-69.03418,63.97275,OORO,2020,5,Spring
2020-05-06 16:50:00,-68.33362,64.0233,OORO,2020,5,Spring
2020-05-07 14:22:00,-68.33445,64.02361,OORO,2020,5,Spring
2020-05-08 15:50:00,-68.37264,64.05414,OORO,2020,5,Spring
2020-05-09 15:35:00,-68.98691,64.83011,OORO,2020,5,Spring
2020-05-10 15:57:00,-69.02768,64.95289,OORO,2020,5,Spring
2020-05-11 15:11:00,-70.49537,65.11081,OORO,2020,5,Spring
2020-05-12 15:13:00,-70.6702,65.24863,OORO,2020,5,Spring
2020-05-13 14:47:00,-71.35528,65.22296,OORO,2020,5,Spring
2020-05-14 15:44:00,-72.27801,65.15897,OORO,2020,5,Spring
2020-05-15 14:23:00,-72.2061,65.10788,OORO,2020,5,Spring
2020-05-16 15:55:00,-72.39089,65.06286,OORO,2020,5,Spring
2020-05-17 15:10:00,-72.22138,65.1426,OORO,2020,5,Spring
2020-05-18 16:02:00,-71.19133,65.25087,OORO,2020,5,Spring
2020-05-19 17:00:00,-70.99297,65.21482,OORO,2020,5,Spring
2020-05-20 15:22:00,-72.23741,65.10841,OORO,2020,5,Spring
2020-05-21 15:29:00,-72.3908,65.12372,OORO,2020,5,Spring
2020-05-22 16:00:00,-70.5203,65.18376,OORO,2020,5,Spring
2020-05-23 16:13:00,-70.96504,65.33556,OORO,2020,5,Spring
2020-05-24 14:25:00,-70.89393,65.31086,OORO,2020,5,Spring
2020-05-25 16:58:00,-71.27788,65.26983,OORO,2020,5,Spring
2020-05-26 14:57:00,-70.93459,65.30347,OORO,2020,5,Spring
2020-05-27 15:05:00,-70.93666,65.31627,OORO,2020,5,Spring
2020-05-28 14:43:00,-71.00192,65.29723,OORO,2020,5,Spring
2020-05-29 15:36:00,-71.02855,65.25671,OORO,2020,5,Spring
2020-05-30 16:30:00,-72.25614,65.11219,OORO,2020,5,Spring
2020-05-31 14:57:00,-72.21987,65.1263,OORO,2020,5,Spring
2020-06-01 16:40:00,-71.1289,65.27429,OORO,2020,6,Summer
2020-06-02 15:57:00,-70.80543,65.20215,OORO,2020,6,Summer
2020-06-03 14:21:00,-70.86512,65.22493,OORO,2020,6,Summer
2020-06-04 15:39:00,-70.96558,65.27548,OORO,2020,6,Summer
2020-06-05 14:54:00,-71.06862,65.25987,OORO,2020,6,Summer
2020-06-06 16:38:00,-70.93948,65.22859,OORO,2020,6,Summer
2020-06-07 16:17:00,-70.6975,65.29289,OORO,2020,6,Summer
2020-06-08 15:29:00,-71.01895,65.30193,OORO,2020,6,Summer
2020-06-09 14:33:00,-70.83227,65.23526,OORO,2020,6,Summer
2020-06-10 16:26:00,-70.90386,65.20051,OORO,2020,6,Summer
2020-06-11 14:25:00,-70.79564,65.26771,OORO,2020,6,Summer
2020-06-12 14:33:00,-70.86775,65.22086,OORO,2020,6,Summer
2020-06-13 15:24:00,-70.96655,65.18009,OORO,2020,6,Summer
2020-06-14 16:54:00,-70.83889,65.32301,OORO,2020,6,Summer
2020-06-15 15:05:00,-70.81482,65.2721,OORO,2020,6,Summer
2020-06-16 16:07:00,-70.76278,65.25976,OORO,2020,6,Summer
2020-06-17 14:28:00,-70.92201,65.33262,OORO,2020,6,Summer
2020-06-18 16:08:00,-70.73899,65.21862,OORO,2020,6,Summer
2020-06-19 15:27:00,-70.74827,65.3111,OORO,2020,6,Summer
2020-06-20 15:42:00,-70.88981,65.1736,OORO,2020,6,Summer
2020-06-21 15:59:00,-70.83708,65.32072,OORO,2020,6,Summer
2020-06-22 15:38:00,-70.7589,65.28282,OORO,2020,6,Summer
2020-06-23 16:59:00,-70.98884,65.26327,OORO,2020,6,Summer
2020-06-24 16:38:00,-70.78154,65.21417,OORO,2020,6,Summer
2020-06-25 16:43:00,-70.79422,65.26448,OORO,2020,6,Summer
2020-06-26 14:36:00,-70.90495,65.3342,OORO,2020,6,Summer
2020-06-27 14:24:00,-71.06215,65.23562,OORO,2020,6,Summer
2020-06-28 15:44:00,-71.00257,65.26439,OORO,2020,6,Summer
2020-06-29 14:16:00,-70.90314,65.28574,OORO,2020,6,Summer
2020-06-30 17:07:00,-70.90452,65.22623,OORO,2020,6,Summer
2020-07-01 15:06:00,-70.85412,65.32507,OORO,2020,7,Summer
2020-07-02 14:20:00,-71.00148,65.28398,OORO,2020,7,Summer
2020-07-03 15:39:00,-70.85458,65.22349,OORO,2020,7,Summer
2020-07-04 16:59:00,-70.86095,65.25271,OORO,2020,7,Summer
2020-07-05 16:38:00,-71.06576,65.23995,OORO,2020,7,Summer
2020-07-06 14:39:00,-70.91071,65.30818,OORO,2020,7,Summer
2020-07-07 15:56:00,-70.99523,65.26097,OORO,2020,7,Summer
2020-07-08 15:34:00,-70.81456,65.25312,OORO,2020,7,Summer
2020-07-09 16:28:00,-71.0058,65.27699,OORO,2020,7,Summer
2020-07-10 16:10:00,-71.1538,65.20458,OORO,2020,7,Summer
2020-07-11 15:21:00,-71.08286,65.34356,OORO,2020,7,Summer
2020-07-12 15:26:00,-70.86325,65.22441,OORO,2020,7,Summer
2020-07-13 16:15:00,-70.87071,65.31176,OORO,2020,7,Summer
2020-07-14 16:52:00,-71.05872,65.22649,OORO,2020,7,Summer
2020-07-15 15:50:00,-70.98832,65.26278,OORO,2020,7,Summer
2020-07-16 15:45:00,-70.86862,65.31972,OORO,2020,7,Summer
2020-07-17 15:52:00,-70.86351,65.19209,OORO,2020,7,Summer
2020-07-18 16:59:00,-70.81252,65.28351,OORO,2020,7,Summer
2020-07-19 16:47:00,-70.96862,65.31722,OORO,2020,7,Summer
2020-07-20 15:59:00,-71.05354,65.19618,OORO,2020,7,Summer
2020-07-21 14:27:00,-70.94769,65.31799,OORO,2020,7,Summer
2020-07-22 14:29:00,-71.10869,65.29902,OORO,2020,7,Summer
2020-07-23 14:20:00,-70.90257,65.31368,OORO,2020,7,Summer
2020-07-24 15:07:00,-70.81911,65.26443,OORO,2020,7,Summer
2020-07-25 16:24:00,-71.10497,65.32182,OORO,2020,7,Summer
2020-07-26 16:04:00,-70.88533,65.31002,OORO,2020,7,Summer
2020-07-27 15:43:00,-70.94556,65.2133,OORO,2020,7,Summer
2020-07-28 16:38:00,-71.03815,65.32974,OORO,2020,7,Summer
2020-07-30 15:52:00,-70.8812,65.31103,OORO,2020,7,Summer
